path	sentence	up_votes	down_votes
common_voice_ur_32012434.mp3	کم از کم یہی احساس ہے کہ اس فلم نے مجھے چھوڑ دیا ہے	1	0
common_voice_ur_32012436.mp3	جو بھی کام کرو یکسوئی سے کرو	1	0
common_voice_ur_32012451.mp3	اداکارہ کی گاڑی ایک ٹرک سے پیچھے سے	1	0
common_voice_ur_32012457.mp3	میری گھڑی پیچھے ہے	1	0
common_voice_ur_32012478.mp3	امریکی صدرکی بیٹی کی کاروباری اجلاس میں شرکت کےلیے بھارت امد	1	0
common_voice_ur_32012479.mp3	نیوزی لینڈ چودہ رنز کے	1	0
common_voice_ur_32012513.mp3	یا رسول اللہ، کیا آپ کے ساتھ بھی یہی معا ملہ ہے؟	1	0
common_voice_ur_32012516.mp3	ایسا ہرگز نہ تھا۔	1	0
common_voice_ur_32012517.mp3	یہ مجھ پر چھوڑ دیجئے	1	0
common_voice_ur_32012535.mp3	تیسری قوت اسی طرح جنم لیتی ہے۔	1	0
common_voice_ur_32012544.mp3	بھی اور نہیں بھی۔	1	0
common_voice_ur_32012547.mp3	یہ اب بلوچستان کا حصہ ھے جبکہ یہ مرکزی حکومت کے تحت ھوناچاھیے۔	1	0
common_voice_ur_32012585.mp3	ان کا گلیمر بھی زوال پذیر ہے۔	1	0
common_voice_ur_32012597.mp3	یہاں تو کچھ ہے۔	1	0
common_voice_ur_32012606.mp3	محکمہ ڈاک لایا ہ	1	0
common_voice_ur_32012615.mp3	جس قسم کے سامعین ہوں۔	1	0
common_voice_ur_32012622.mp3	ہم ان سے کیا حاصل کرنا چاہتے ہیں؟	1	0
common_voice_ur_32012627.mp3	کن کھلاڑیوں نے اچھی کارکردگی پیش کی	1	0
common_voice_ur_32012632.mp3	جناب جاوید احمد صاحب غامدی نے اسے بجا طور پر صدی کا بہترین فیصلہ قرار دیا ہے	1	0
common_voice_ur_32012633.mp3	۔کارکردگی دکھانے والے کھلاڑیوں سے بھی گئے گزرے ہیں ۔	1	0
common_voice_ur_32012638.mp3	تیموری سلطنت تب اپنے عروج کو پہنچی۔	1	0
common_voice_ur_32012678.mp3	ضمنی انتخابات کا معرکہ اختتام پذیر ہوا اور ایک بھونچال تھا جو تھم گیا	1	0
common_voice_ur_32012686.mp3	وہاں خاص طرح کی جگہیں بنائی جاتی ہیں	1	0
common_voice_ur_32012688.mp3	پھول پسند کرتا ہوں	1	0
common_voice_ur_32012706.mp3	سوئس جرمن	1	0
common_voice_ur_32012710.mp3	آج مؤقف ایک ہی ہے جو نواز شریف کا ہے	1	0
common_voice_ur_32012716.mp3	بہت لوگ گرمیوں کے دوران غیر ملک میں چھٹّی لے کر گھومتے ہیں۔	1	0
common_voice_ur_32012718.mp3	جنگ تو دور کی بات ہے۔	1	0
common_voice_ur_32012748.mp3	واپس لوٹے۔	1	0
common_voice_ur_32012755.mp3	یہ ان کی صوابدید پہ چھوڑنا چاہیے۔	1	0
common_voice_ur_32012762.mp3	ایک اینڈ تو ولیمسن سنبھالے ہوئے تھے	1	0
common_voice_ur_32012765.mp3	یہ مشہورقصہ ہے۔	1	0
common_voice_ur_32012766.mp3	مگر دوسرے میچ میں قومی ٹیم کی متواتر ناکام کارکردگی نے زمبابوے کو جشن منانے کا موقع فراہم کردیا	1	0
common_voice_ur_32012786.mp3	سے بچانا اس قوم کی ذمہ داری ہے کہ یہی	1	0
common_voice_ur_32012791.mp3	یقین رکھتا ہوں کے ہمیں جرائم پر سختی کرنی چاھیئے	1	0
common_voice_ur_32012800.mp3	تو جو کچھ ہے۔	1	0
common_voice_ur_32012805.mp3	وہ سنبھل کر اٹھی اور بیٹھ گئی۔	1	0
common_voice_ur_32012807.mp3	کے بعد تین جرنیل واپس چلے گئے	1	0
common_voice_ur_32012808.mp3	کے بعد تین جرنیل واپس چلے گئے	1	0
common_voice_ur_32012814.mp3	تو طالبان کیسے غلط کر رہے تھے؟	1	0
common_voice_ur_32012837.mp3	لہذا مسلمانوں میں کوئی سیاسی نظم اگر قائم ہو گا۔	1	0
common_voice_ur_32012855.mp3	جس کے بعد میں نے پچھلی تحریر میں سوال اٹھایا تھا	1	0
common_voice_ur_32012856.mp3	کہہ دیا اس نے خود ہی کہ میں تمھاری شہہ رگ سے بھی زیادہ قریب	1	0
common_voice_ur_32012870.mp3	ہمارا حال یہ ہے۔	1	0
common_voice_ur_32012896.mp3	ٹام غالباً غصے میں ہوگا۔	1	0
common_voice_ur_32012907.mp3	یہ دنیا میں اپنی نوعیت کی پہلی ٹکنالوجی ہے۔	1	0
common_voice_ur_32012913.mp3	وہ سنبھل کر اٹھی اور بیٹھ گئی۔	1	0
common_voice_ur_32012916.mp3	ساز و سامان بہم پہنچا ہے رسوائی کا	1	0
common_voice_ur_32012933.mp3	سفر نامے کا ابتدائی حصہ	1	0
common_voice_ur_32012938.mp3	جس سے کدورت میں اور بھی اضافہ ہوتا ہے	1	0
common_voice_ur_32012944.mp3	تھے خاک راہ بھی ہم لوگ قہر طوفاں بھی	1	0
common_voice_ur_32012948.mp3	ان میں کسی بھی قسم کی تشنگی نہیں رہنے دوں گا	1	0
common_voice_ur_32012989.mp3	جو کچھ کر رہے ہیں۔	1	0
common_voice_ur_32012999.mp3	صحت، تعلیم اور انصاف قوم کی بنیادی ضروریات ہیں۔	1	0
common_voice_ur_32013042.mp3	جو شہد مری بروری میں تیار ہوتا ہے۔	1	0
common_voice_ur_32013055.mp3	گاڑی احتیاط سے چلاؤ! آگے سڑکیں ناقابل اعتبار ہیں۔	1	0
common_voice_ur_32013070.mp3	شاید ہی پورے اسلام آباد میں ملے	1	0
common_voice_ur_32013074.mp3	حالات کو روکا ہوا ہے۔	1	0
common_voice_ur_32013078.mp3	کورونا وائرس کی وبا کے دوران	1	0
common_voice_ur_32013084.mp3	جلد بازی سے نفرت کرتا ہوں	1	0
common_voice_ur_32013103.mp3	یہ بحث نئی نہیں، ماضی میں ایک دور ایسا گزرا ہے۔	1	0
common_voice_ur_32013122.mp3	لگتے بھی ٹھیک ہیں۔	1	0
common_voice_ur_32013127.mp3	چنانچہ وہ مسلمان ہو گیا	1	0
common_voice_ur_32013179.mp3	چیمپئنز ہاکی ٹرافی میں پاکستان نے پہلی فتح حاصل کرلی	1	0
common_voice_ur_32013183.mp3	کامن ویلتھ گیمز میں انگلینڈ کا چھ گولڈ میڈلز کیساتھ پہلی پوزیشن پر قبضہ برقرار	1	0
common_voice_ur_32013196.mp3	کھلاڑی فنکاروں کی طرح امن کے سفیر شمار ہوتے ہیں۔	1	0
common_voice_ur_32013200.mp3	یہ ایک مثال ہے۔	1	0
common_voice_ur_32013203.mp3	پہلے امریکہ اور یورپ کو شکایت تھی۔	1	0
common_voice_ur_32013222.mp3	یہ بنیادی غلطی تھی۔	1	0
common_voice_ur_32013226.mp3	ابھی کہاں ہو؟	1	0
common_voice_ur_32013228.mp3	مولوی حضرات ویسے ہی فارغ لگتے ہیں۔	1	0
common_voice_ur_32013229.mp3	الیکشن ہونے ہیں۔	1	0
common_voice_ur_32013241.mp3	پاکستان میں آن	1	0
common_voice_ur_32013242.mp3	وہ چارپائیوں کی نذر ہو گیا	1	0
common_voice_ur_32013244.mp3	"لیکن شکست کا ""ذمہ دار"" کپتان اب ناقدین کی توپوں کی زد میں ہے جو مصباح پر تنقید کرتے ہوئے"	1	0
common_voice_ur_32013248.mp3	نبی صلی اللہ علیہ وسلم نے ان دونوں کو کہا	1	0
common_voice_ur_32013252.mp3	مطلب کیا کے بارے میں کوئی علم رکھتا ہو گا	1	0
common_voice_ur_32013253.mp3	اس کے ہاتھ میں بھی ایسا ہی تنکا تھا	1	0
common_voice_ur_32013262.mp3	مطالعے کے طور پہ دیکھی جا سکتی ہیں۔	1	0
common_voice_ur_32013275.mp3	مرزا شاہد برلاس دماغی ذہانت مشینی ذہانت کی طر ف ترقی کی ایک کوشش ہے	1	0
common_voice_ur_32013276.mp3	آن لائن قربانی	1	0
common_voice_ur_32013279.mp3	کی تصاویر میں دیکھا جاسکتا ہے	1	0
common_voice_ur_32013304.mp3	اورمادر ملت۔	1	0
common_voice_ur_32013308.mp3	تم مجھ سے ناراض کیوں ہو؟	1	0
common_voice_ur_32013312.mp3	یہ گھاٹ لیکن اقتدارکا ہو نا چاہیے۔	1	0
common_voice_ur_32013315.mp3	ان کی شخصیت میں جو سحر تھا وہ دوسروں میں مفقود تھا۔	1	0
common_voice_ur_32013316.mp3	قابل بھی تھے۔	1	0
common_voice_ur_32013319.mp3	وہ دور تھا۔	1	0
common_voice_ur_32013321.mp3	اصلاح احوال کے لیے میرے نزدیک تین کام ضروری ہیں۔	1	0
common_voice_ur_32013333.mp3	سی پیک کے تحت جاری ترقیاتی کاموں کو تیز کرنے کی ہدایت	1	0
common_voice_ur_32013343.mp3	تمام اخراجات متعلقہ محکمہ ادا کرے گا	1	0
common_voice_ur_32013345.mp3	ہر چیز فطرت کے اصول کے عین مطابق آگے بڑھ رہی ہے۔	1	0
common_voice_ur_32013356.mp3	سات لاکھ کی فوج ہے اور ہم ایک ایٹمی قوت بھی ہیں۔	1	0
common_voice_ur_32013358.mp3	یزید ثانی ایک نااہل حکمران تھا	1	0
common_voice_ur_32013366.mp3	ارشد نے لاک ڈاؤن	1	0
common_voice_ur_32013368.mp3	گھر جو ویراں تھا سر شام وہ کیسے کیسے	1	0
common_voice_ur_32013370.mp3	سلمان خان کے بری ہونے پر خوش ہوں سنجے دت	1	0
common_voice_ur_32013391.mp3	ایک معمولی تصحیح	1	0
common_voice_ur_32013392.mp3	میر ابستر لگادو	1	0
common_voice_ur_32013398.mp3	سری لنکا کے خلاف سیریز میں انگلینڈ کا کلین سوئپ	1	0
common_voice_ur_32013399.mp3	وادر سے متعلق دلچسپ حقائق جانیے سعد سہیل اور محمد ابراہیم کی اس پوڈکاسٹ میں	1	0
common_voice_ur_32013405.mp3	جائے جہاں سے پاکستان کی بقا کو شدید خطرات لاحق ہوجائیں	1	0
common_voice_ur_32013408.mp3	عرفان خان اور سونالی بیندر ے	1	0
common_voice_ur_32013410.mp3	نو آموز ریاست تھی۔	1	0
common_voice_ur_32013412.mp3	اس کا جمہوریت سے کوئی تعلق نہیں۔	1	0
common_voice_ur_32013413.mp3	آج اضطراب کا یہ منظر کیوں ہے؟	1	0
common_voice_ur_32013414.mp3	جب عدلیہ تابع تھی۔	1	0
common_voice_ur_32013442.mp3	تو پھر استخراجی منطق کا اطلاق بھی کیا جا سکتا ہے۔	1	0
common_voice_ur_32013453.mp3	پھر ایک سلسلہ چلا اور چلتا ہی گیا۔	1	0
common_voice_ur_32013466.mp3	کرکٹ میں کرپٹ ترین بکیز بھارتی ہیں ائی سی سی عہدیدار	1	0
common_voice_ur_32013471.mp3	تو کیا ہوا۔	1	0
common_voice_ur_32013474.mp3	مداخلت کے خلاف تھے لیکن ایسا لگتا ہے کہ اقتدار	1	0
common_voice_ur_32013476.mp3	معاملات اگر اس جانب بڑھتے ہیں۔	1	0
common_voice_ur_32013477.mp3	سوال یہ ہے کہ ایک خلاف شریعت فعل واقع کیسے ہوگا؟	1	0
common_voice_ur_32013479.mp3	خود نوازشریف اپنی بات پہ قائم ہیں۔	1	0
common_voice_ur_32013489.mp3	ریاست کو سوچنا چاہیے کہ کب تک ایسے ڈرامے چلتے رہیں گے	1	0
common_voice_ur_32013495.mp3	اس کو چیتا کے نام سے ہی سنتے آرہے ہیں	1	0
common_voice_ur_32013499.mp3	فلنٹریاں مارنی ہوں۔	1	0
common_voice_ur_32013518.mp3	ان کی سوچ بھی سیکولر اور لبرل ہے۔	1	0
common_voice_ur_32013520.mp3	جنہیں دوسرے ٹیسٹ کی شکست نے برہنہ کر کے رکھ دیا ہے	1	0
common_voice_ur_32013521.mp3	وہ عمودی نہیں بلکہ افقی صورت کا تھا	1	0
common_voice_ur_32013539.mp3	یونیورسٹیوں کے اخراجات ہائیر ایجوکیشن کمیشن کی دی گئی گرانٹ سے پورے ہوتے ہیں۔	1	0
common_voice_ur_32013545.mp3	سوال یہ ہے کہ ہم کس دنیا کے مکین بننا چاہتے ہیں؟	1	0
common_voice_ur_32013554.mp3	کا خطاب سب سے ولولہ انگیز تھا۔	1	0
common_voice_ur_32013565.mp3	سائنس دانوں کا کہنا ہے کہ خواتین اپنے ہم عمر مردوں کے مدمقابل تین سال زیادہ جوان رہتی ہے	1	0
common_voice_ur_32013592.mp3	یہ وہ زمانہ تھا۔	1	0
common_voice_ur_32013596.mp3	جب دنیا میں سرد جنگ چھڑی ہوئی تھی۔	1	0
common_voice_ur_32013615.mp3	شامیں اسلام آباد میں گزارنا پڑتی ہیں۔	1	0
common_voice_ur_32013638.mp3	اس کو چیتا کے نام سے ہی سنتے آرہے ہیں	1	0
common_voice_ur_32013639.mp3	مطابق خود کو ڈھال سکیں۔'	1	0
common_voice_ur_32013640.mp3	وہ قرآنِ مجید میں بھی بتائی گئی ہے	1	0
common_voice_ur_32013647.mp3	اورکیا ہونی چاہیے۔	1	0
common_voice_ur_32013662.mp3	وہ کہہ ڈالیں۔	1	0
common_voice_ur_32013664.mp3	کراچی کے لوگوں نے	1	0
common_voice_ur_32013672.mp3	شاید آپ کو یہ بھی معلوم ہو	1	0
common_voice_ur_32013676.mp3	فاطمہ بجیا کے ترجمہ شدہ جاپانی ڈراموں پر مشتمل کتاب کا اجراء	1	0
common_voice_ur_32013680.mp3	اسلام آباد سے میراگاؤں ایک گھنٹے کی مسافت پر ہے۔	1	0
common_voice_ur_32013683.mp3	تم نے عید کی شاپنگ کر لی ہے؟	1	0
common_voice_ur_32013689.mp3	قرار دے میںسوچتاہوں کہ ہماری ریاست	1	0
common_voice_ur_32013712.mp3	اورمیخانے بھی۔	1	0
common_voice_ur_32013717.mp3	ستم سکھلائے گا رسم وفا ایسے نہیں ہوتا	1	0
common_voice_ur_32013722.mp3	کسی بھی قسم کا پروفیشنل تعلق	1	0
common_voice_ur_32013743.mp3	ہم کب تک ہیجان کو اپنا حاکم بنائے رکھیں گے؟	1	0
common_voice_ur_32013745.mp3	خاصی بہتر رہی ہے۔	1	0
common_voice_ur_32013746.mp3	اس سے زیادہ کچھ کرنے کو رہا نہیں۔	1	0
common_voice_ur_32013755.mp3	لیکن بس ٹھاٹ ہی ہے۔	1	0
common_voice_ur_32013761.mp3	وہ سب جانتے ہیں۔	1	0
common_voice_ur_32013771.mp3	اس میں کشمیریوں کا بھی فائدہ ہے۔	1	0
common_voice_ur_32013790.mp3	وہ بھی ایٹمی قوت ہے۔	1	0
common_voice_ur_32013797.mp3	اپنا کچھ کرنا ہے۔	1	0
common_voice_ur_32013808.mp3	آج تو کچھ بھی کھانے کو دل نہیں	1	0
common_voice_ur_32013810.mp3	یہاں دستخط کیجئے	1	0
common_voice_ur_32013811.mp3	یہ پتھر ایک دوسرے کی ہمسائیگی میں یوں پڑے ہیں	1	0
common_voice_ur_32013813.mp3	علامات	1	0
common_voice_ur_32013817.mp3	کہ پاکستانی ٹیم صرف مصباح الحق پر مشتمل نہیں	1	0
common_voice_ur_32013821.mp3	اس علاقے میں گاڑیوں کے پیچھے لٹکنا	1	0
common_voice_ur_32013849.mp3	سلمان خان کی نظر میں اکشے کمار اصل سلطان	1	0
common_voice_ur_32013860.mp3	میں ایک اردو چیٹ بوٹ ہوں۔	1	0
common_voice_ur_32013862.mp3	آج پگھلا دینے والی گرمی ہے	1	0
common_voice_ur_32013864.mp3	یہ کتاب بہت اچھی ہے	1	0
common_voice_ur_32013900.mp3	یوکرائن میں خواتین سکائی ڈائیورز نے نیا عالمی ریکارڈ قائم کردیا	1	0
common_voice_ur_32013902.mp3	اسے پڑھ کر میری وہ رائے بنی جس کا	1	0
common_voice_ur_32013921.mp3	ہسپانیہ	1	0
common_voice_ur_32013929.mp3	ایک زاویہ البتہ ہے۔	1	0
common_voice_ur_32013930.mp3	جلسے مزید بڑے ہوں۔	1	0
common_voice_ur_32013951.mp3	جسک باعث مثبت تبدیل جنم لی ہے	1	0
common_voice_ur_32013955.mp3	تم نے جوتا الٹا پہنا ہوا ہے	1	0
common_voice_ur_32013958.mp3	بننے والی ایک درجن سے زائد	1	0
common_voice_ur_32013980.mp3	اللہ اللہ خیر سلا کم از کم جان تو محفوظ رہتی تھی۔	1	0
common_voice_ur_32013983.mp3	دل افسردہ پڑ جاتا ہے۔	1	0
common_voice_ur_32013987.mp3	وہ قتل بھی کرتے ہیں تو چرچا نہیں ہو تا۔	1	0
common_voice_ur_32013995.mp3	چکھتے ہی سب اس پر ٹوٹ پڑے	1	0
common_voice_ur_32014007.mp3	لاہور یہاں سے تین میل کے فاصلے پر ہے	1	0
common_voice_ur_32014008.mp3	انہیں سمجھنا چاہیے کہ حکومت ایک صبر آزما کام ہے۔	1	0
common_voice_ur_32014020.mp3	ہم کب تک ہیجان کو اپنا حاکم بنائے رکھیں گے؟	1	0
common_voice_ur_32014034.mp3	سٹی اوپن ٹینسالیگزنڈر زایور فائنل میں پہنچ گئے	1	0
common_voice_ur_32014045.mp3	نواز شریف وہاں نہیں گئے، ٹیکسلا کیوں آ رہے ہیں؟	1	0
common_voice_ur_32014046.mp3	فاطمہ بجیا کے ترجمہ شدہ جاپانی ڈراموں پر مشتمل کتاب کا اجراء	1	0
common_voice_ur_32014060.mp3	کَیا کھلاڑی نے اچھی کارکردگی پیش کرنا اور وُہ کَیا سے کھلاڑی ہونا	1	0
common_voice_ur_32014062.mp3	اپلائنسز انڈسٹری	1	0
common_voice_ur_32014064.mp3	سندھ کے نواجوانوں کے لئے دس ارب وفاقی حکومت کی جانب سے دئے گئے ہیں	1	0
common_voice_ur_32014065.mp3	میں لمبی ہوں۔	1	0
common_voice_ur_32014069.mp3	اگر کسی کو ان کی ذات سے شکایت ہے۔	1	0
common_voice_ur_32014096.mp3	موسم سرما میں خشک میوہ جات کی مانگ میں اضافہ	1	0
common_voice_ur_32014117.mp3	یہ راستہ سنسان ہے	1	0
common_voice_ur_32014121.mp3	کسی اور ملک جانا پڑے گا	1	0
common_voice_ur_32014127.mp3	صحت مند زندگی کی جانب مریضوں کی ہمت میں اضافہ کیا جا سکے	1	0
common_voice_ur_32014128.mp3	مہیا کئے جائیں گے۔	1	0
common_voice_ur_32014150.mp3	یہ وینٹی لیٹر پر پریشربڑھاتےہیں جس سے سانس کےمسائل ہوتےہیں	1	0
common_voice_ur_32014173.mp3	واپس جاکر ہم بھی سو گئے	1	0
common_voice_ur_32014179.mp3	ان پیغام میں تحریر ، لنک ، آڈیو اور ویڈیو پیغام شامل ہو ہیں	1	0
common_voice_ur_32014223.mp3	وہاں معاشرے میں ایک خلیج بہت عمیق ہے	1	0
common_voice_ur_32014225.mp3	عوام کے لئے نہیں۔	1	0
common_voice_ur_32014239.mp3	کل شام کو ایک کتاب کی دکان میں بہت عرصہ بعد گھس گیا	1	0
common_voice_ur_32014241.mp3	آج ہم ایک عجیب مخمصے میں پھنسے ہیں۔	1	0
common_voice_ur_32014260.mp3	کتنا کچھ ہمیں برداشت کرنا پڑا ہے۔	1	0
common_voice_ur_32014302.mp3	تازہ ہوا کے لیے درخت لگانا بہت ضروری ہے	1	0
common_voice_ur_32014349.mp3	لیکن روز ایسا کرنا اچھا نہیں لگتا۔	1	0
common_voice_ur_32014357.mp3	وہ نکاح شادی جیسے اداروں کی حوصلہ افزائی کرتا ہے۔	1	0
common_voice_ur_32014367.mp3	ہر بندے کو اپنی فکر کرنی چاہئے	1	0
common_voice_ur_32014387.mp3	پاکستان میں ایسے حالات پیدا کئیے جائیں	1	0
common_voice_ur_32014407.mp3	اور اللہ تعالیٰ کے احکام کی تنفیذ کا ذریعہ بھی ہیں	1	0
common_voice_ur_32014410.mp3	آئیوری کوسٹ	1	0
common_voice_ur_32014414.mp3	البتہ ان نے اس حوالہ سے کوئی م نہیں لیا	1	0
common_voice_ur_32014454.mp3	کہ وہ ایک دوسرے کا دکھ درد بھی محسوس کرتے ہیں ۔	1	0
common_voice_ur_32014465.mp3	قدرتی خوبصورتی سے لطف اندوز ہوتا ہوں	1	0
common_voice_ur_32014478.mp3	ممبران ایوان کی	1	0
common_voice_ur_32014483.mp3	اور صبح کے وقت تازہ آکسیجن کھلی فضا میں وافر مقدار میں میسر ہوتی ہے	1	0
common_voice_ur_32014504.mp3	پرانا سوال ہے۔	1	0
common_voice_ur_32014509.mp3	فیفا ورلڈ کپ بڑی ٹیموں کے بعد بڑے پلیئرز بھی ایونٹ سے باہر ہو گئے	1	0
common_voice_ur_32014510.mp3	اگر یہی صورتحال ہے۔	1	0
common_voice_ur_32014512.mp3	کہ سوشل میڈیا ایک سمندر کی طرح ہے یہ آپ پر ہے	1	0
common_voice_ur_32014520.mp3	سربراہ تحریک انصاف۔	1	0
common_voice_ur_32014529.mp3	وہ دوسرے مفادات کو جاری رکھنے جا رہے ہیں مِسٹر جان نے کہا	1	0
common_voice_ur_32014544.mp3	کہ وحی کے اصولوں کو جدید دنیا کے ساتھ	1	0
common_voice_ur_32014545.mp3	ارمی چیفشاہد افریدی اور مداحوں کا مشکور ہوں انعام بٹ	1	0
common_voice_ur_32014548.mp3	انگلینڈ اور نیوزی لینڈ کا دوسرا ٹیسٹ دلچسپ مرحلے میں داخل	1	0
common_voice_ur_32014550.mp3	اس رشتے میں بندھے ہوئے نظرآتے ہیں	1	0
common_voice_ur_32014576.mp3	تو مجھ جیسے اہل پنجاب ان سے پہلے احتجاج کریں گے۔	1	0
common_voice_ur_32014577.mp3	ہو چکا عشق اب ہوس ہی سہی	1	0
common_voice_ur_32014578.mp3	پاک ایران ٹرین سروس بحال کرنے کا فیصلہ	1	0
common_voice_ur_32014602.mp3	منگولیائی	1	0
common_voice_ur_32014620.mp3	ایک پوری لائن ہے۔	1	0
common_voice_ur_32014642.mp3	لاہور طلسماتی شہر ہے۔	1	0
common_voice_ur_32014664.mp3	پاکستان سے محبت	1	0
common_voice_ur_32014665.mp3	یہی دنیا اور وجود کا نرالا پن ہے۔	1	0
common_voice_ur_32014669.mp3	بلکہ روزافزوں ہے	1	0
common_voice_ur_32014680.mp3	اور رسما کہا کہ بڑا اچھا فیصلہ ہے۔	1	0
common_voice_ur_32014686.mp3	یوں بیان کیا تھا کہ تلوار طاقت کی	1	0
common_voice_ur_32014702.mp3	ٹرپل سنچری بن کا اعزاز صرف	1	0
common_voice_ur_32014703.mp3	پوری دنیا میں صرف پاکستان میں ہی ہیں ۔	1	0
common_voice_ur_32014718.mp3	کسی سیاسی سرگرمی پر پابندی نہیں تھی۔	1	0
common_voice_ur_32014749.mp3	فیالوقت حکومت ایسے اندراجات کے لیے کچھ نہیں لیتی ہے	1	0
common_voice_ur_32014750.mp3	ابھی کہاں ہو؟	1	0
common_voice_ur_32014753.mp3	کانگو	1	0
common_voice_ur_32014807.mp3	گرمیوں کے آنے کے ساتھ ہی مختلف بیماریوں کا سلسلہ بھی شروع ہوجاتا ہے	1	0
common_voice_ur_32014834.mp3	تھا‘ لیکن آیا کہاں سے؟	1	0
common_voice_ur_32014837.mp3	ذرا انتظار فرمائیے	1	0
common_voice_ur_32014842.mp3	اسلام آباد سے میراگاؤں ایک گھنٹے کی مسافت پر ہے۔	1	0
common_voice_ur_32014863.mp3	مغربی ایشیا	1	0
common_voice_ur_32014892.mp3	ان باتوں سے نکلیں۔	1	0
common_voice_ur_32014894.mp3	اور ہمارے کھلاڑیوں نے بھی ہمیں مایوس نہیں کیا	1	0
common_voice_ur_32014899.mp3	سلام ان ڈاکٹرز کو جہنوں نے امت مسلماں کو بچایا	1	0
common_voice_ur_32014900.mp3	اری یونیورسٹی انتظام نے بھی متب کیا تھا	1	0
common_voice_ur_32014926.mp3	وہاں میرے ایک دوست وسیم کا گھر ہے جو کئی سالوں سے بند پڑا ہے ۔	1	0
common_voice_ur_32014945.mp3	ہم تو صرف باتوں کیلئے رہ گئے ہیں۔	1	0
common_voice_ur_32014974.mp3	یہی وجہ ہے کہ پاکستان میں ویسی کتابیں لکھی گئیں۔	1	0
common_voice_ur_32014982.mp3	ی بی سی اردو اور ڈاکٹروں کا شکری	1	0
common_voice_ur_32014986.mp3	کچھ دیر تو یہی صورتحال روا رکھی۔	1	0
common_voice_ur_32014995.mp3	سوال یہ ہے کہ ہم کس دنیا کے مکین بننا چاہتے ہیں؟	1	0
common_voice_ur_32014998.mp3	اس کے باوجود میک کے مقابلے میں اسی کو زیادہ تیزی سے مقبولیت حاصل ہوئی	1	0
common_voice_ur_32015000.mp3	اس سے بڑا عالمی مسئلہ کوئی نہیں۔	1	0
common_voice_ur_32015008.mp3	تمہارا زپر کھلا ہوا ہے	1	0
common_voice_ur_32015019.mp3	میاں نواز شریف کی۔	1	0
common_voice_ur_32015021.mp3	اس کا مطلب یہ ہوتا ہے کہ کوئی شہری عدلیہ کو چیلنج کرنے کے لیے کھڑا ہو گیا ہے	1	0
common_voice_ur_32015034.mp3	ایسے کثیر قلمی مواد کی شاید تجارتی اطلاق کے لیے ضرورت ہو گی	1	0
common_voice_ur_32015037.mp3	شاید گاؤں کے تمام لوگ سو چکے تھے	1	0
common_voice_ur_32015038.mp3	شان کی فلم ارتھ میں راحت کی اواز بھی شامل	1	0
common_voice_ur_32015058.mp3	ڈینش	1	0
common_voice_ur_32015062.mp3	اسی اعتبار سے اسے قبول کرتے ہیں	1	0
common_voice_ur_32015070.mp3	یہ نوبت دوبارہ نہیں آۓ گی	1	0
common_voice_ur_32015078.mp3	ہم کب سے اعلانیہ کہہ رہے ہیں	1	0
common_voice_ur_32015082.mp3	پولیس کہاں ہے اور حکومت کا وجود کیوں ثابت نہیں؟	1	0
common_voice_ur_32015085.mp3	پورے دن میں بس تین چار ہی ۔	1	0
common_voice_ur_32015093.mp3	اپنے موقف کو ثابت کرنے کے لئے	1	0
common_voice_ur_32015094.mp3	بلوچ قبائل سے عمان اور پھر پاکستان کے قبضے میں آنے والی گوادربندرگاہ	1	0
common_voice_ur_32015101.mp3	سابق فیلڈنگ کوچ کی پی سی بی اور کھلاڑیوں پر الزامات کی بوچھاڑ	1	0
common_voice_ur_32015104.mp3	کہ روایت میں جو بات بیان ہوئی ہے	1	0
common_voice_ur_32015121.mp3	اور پہلے ٹیسٹ میں کامیابی کے باوجود پاکستانی ٹیم کی کارکردگی میں جھول تھا	1	0
common_voice_ur_32015125.mp3	میری نظر میں وہ ایک با عمل مسلمان ہے	1	0
common_voice_ur_32015129.mp3	اللہ تعالی انکو جلدی	1	0
common_voice_ur_32015134.mp3	اس موسم میں بے رحم شکاری حضرات کی بے	1	0
common_voice_ur_32015148.mp3	میاں نواز شریف کی۔	1	0
common_voice_ur_32015168.mp3	یہ معجزہ ہماری صلاحیت سے باہر ہے۔	1	0
common_voice_ur_32015171.mp3	عام آدمی ان پہ رشک ہی کر سکتا ہے۔	1	0
common_voice_ur_32015172.mp3	گھستا ہے جبیں خاک پہ دریا مرے آگے	1	0
common_voice_ur_32015173.mp3	مٹی کے تیل سے خش	1	0
common_voice_ur_32015174.mp3	عالمی سازشوں کو اپنی شکست کی وجہ قرار دیتے ہیں	1	0
common_voice_ur_32015188.mp3	نواز شریف صاحب ایک سیاسی شخصیت ہیں۔	1	0
common_voice_ur_32015201.mp3	درد کی شدت اب سہی نہیں جاتی اس لیے آرام کرنا چاہتا ہوں	1	0
common_voice_ur_32015203.mp3	یہ معجزہ ہماری صلاحیت سے باہر ہے۔	1	0
common_voice_ur_32015204.mp3	بے ساختگی سے فتح حاصل کرنے کی کوشش کرتی ہیں	1	0
common_voice_ur_32015218.mp3	چس ہم خرید کر تھے	1	0
common_voice_ur_32015225.mp3	خر تک ختم کرتا ہے	1	0
common_voice_ur_32015237.mp3	اس تصور ریاست کو کس نے تبدیل کیا؟	1	0
common_voice_ur_32015239.mp3	ٹی ٹؤنٹی کو بنیاد بنا کر	1	0
